Date,EPS 
2016-12-31,0.17
2016-9-30,0.17
2016-6-30,-0.46
2016-3-31,-0.1
2015-12-31,-4.72
2015-9-30,0.08
2015-6-30,-0.02
2015-3-31,0.02
2014-12-31,0.26
2014-9-30,6.7
2014-6-30,0.26
2014-3-31,0.29
2013-12-31,0.33
2013-9-30,0.28
2013-6-30,0.3
2013-3-31,0.35
2012-12-31,0.26
2012-9-30,2.64
2012-6-30,0.18
2012-3-31,0.23
2011-12-31,0.23
2011-9-30,0.23
2011-6-30,0.18
2011-3-31,0.17
2010-12-31,0.24
2010-9-30,0.29
2010-6-30,0.15
2010-3-31,0.22
2009-12-31,0.11
2009-9-30,0.13
2009-6-30,0.1
2009-3-31,0.08
2008-12-31,-0.22
2008-9-30,0.04
2008-6-30,0.09
2008-3-31,0.37
2007-12-31,0.15
2007-9-30,0.11
2007-6-30,0.11
2007-3-31,0.1
2006-12-31,0.19
2006-9-30,0.11
2006-6-30,0.11
2006-3-31,0.11
2005-12-31,0.46
2005-9-30,0.17
2005-6-30,0.51
2005-3-31,0.14
2004-12-31,0.26
2004-9-30,0.17
